Player,season game,career game,season,year,month,day,age,team,opp,result,mp,fg,fga,fgp,three,threeatt,threep,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pts,game_score,minus_plus
Lebron,2,161,3,2005,11,4,20-309,CLE,SAS,L (-26),36:34:00,7,16,0.438,0,3,0,6,7,0.857,0,6,6,4,0,1,3,20,12.3,-19
Lebron,3,162,3,2005,11,5,20-310,CLE,MEM,L (-7),40:51:00,14,29,0.483,4,9,0.444,4,5,0.8,0,2,2,6,2,0,2,36,24.9,-3
Lebron,4,163,3,2005,11,7,20-312,CLE,TOR,W (+12),36:28:00,9,17,0.529,0,2,0,9,12,0.75,0,3,3,6,1,2,1,27,22.8,0
Lebron,5,164,3,2005,11,9,20-314,CLE,SEA,W (+27),35:38:00,10,18,0.556,0,2,0,11,11,1,1,4,5,1,0,1,4,31,21.3,+25
Lebron,6,165,3,2005,11,11,20-316,CLE,MEM,W (+19),25:40:00,5,11,0.455,0,1,0,6,6,1,1,5,6,2,3,1,3,16,12.6,+24
Lebron,7,166,3,2005,11,13,20-318,CLE,ORL,W (+8),48:54:00,9,20,0.45,1,4,0.25,7,11,0.636,0,5,5,3,0,1,2,26,15.5,+7
Lebron,8,167,3,2005,11,15,20-320,CLE,WAS,W (+15),42:26:00,15,23,0.652,2,3,0.667,5,5,1,1,9,10,4,0,2,3,37,31.1,+17
Lebron,9,168,3,2005,11,18,20-323,CLE,ORL,W (+18),33:56:00,6,17,0.353,0,3,0,4,6,0.667,1,5,6,4,2,0,4,16,7.9,+25
Lebron,10,169,3,2005,11,19,20-324,CLE,PHI,W (+3),46:51:00,14,24,0.583,0,2,0,8,10,0.8,2,9,11,10,1,1,5,36,31.4,+8
Lebron,11,170,3,2005,11,22,20-327,CLE,BOS,W (+22),40:59:00,13,20,0.65,1,3,0.333,9,11,0.818,0,5,5,4,2,2,1,36,31.5,+14
Lebron,12,171,3,2005,11,24,20-329,CLE,IND,L (-22),43:02:00,6,20,0.3,0,4,0,7,11,0.636,1,9,10,4,5,1,6,19,10.1,-18
Lebron,13,172,3,2005,11,26,20-331,CLE,MIN,L (-4),44:04:00,13,29,0.448,6,11,0.545,6,6,1,2,3,5,2,4,0,2,38,27.8,-3
Lebron,14,173,3,2005,11,30,20-335,CLE,LAC,W (+7),49:56:00,7,20,0.35,0,3,0,14,17,0.824,0,7,7,9,1,1,6,28,19.3,+6
Lebron,15,174,3,2005,12,2,20-337,CLE,SEA,L (-7),45:07:00,14,27,0.519,0,5,0,6,8,0.75,0,3,3,8,1,3,1,34,28.1,-2
Lebron,16,175,3,2005,12,3,20-338,CLE,LAC,L (-12),44:41:00,8,25,0.32,3,5,0.6,11,14,0.786,0,5,5,6,1,1,1,30,19.7,-11
Lebron,17,176,3,2005,12,6,20-341,CLE,SAC,W (+5),44:19:00,10,23,0.435,1,5,0.2,9,12,0.75,2,4,6,6,2,3,5,30,21.8,+3
Lebron,18,177,3,2005,12,9,20-344,CLE,NJN,L (-9),44:49:00,11,26,0.423,0,4,0,10,15,0.667,2,4,6,3,0,1,7,32,13.4,-4
Lebron,19,178,3,2005,12,10,20-345,CLE,MIL,L (-5),42:48:00,19,29,0.655,5,9,0.556,9,10,0.9,0,7,7,7,2,0,3,52,42.9,-3
Lebron,20,179,3,2005,12,13,20-348,CLE,ATL,L (-6),45:08:00,13,23,0.565,3,6,0.5,10,16,0.625,0,10,10,6,2,0,6,39,26.9,-4
Lebron,21,180,3,2005,12,15,20-350,CLE,DEN,W (+9),45:06:00,11,18,0.611,1,4,0.25,3,6,0.5,0,4,4,9,1,0,3,26,20.9,+16
Lebron,22,181,3,2005,12,17,20-352,CLE,MIA,W (+8),46:23:00,12,19,0.632,2,4,0.5,15,16,0.938,0,5,5,10,1,0,4,41,36.4,+9
Lebron,23,182,3,2005,12,20,20-355,CLE,UTA,W (+25),28:55:00,8,12,0.667,1,1,1,8,9,0.889,2,4,6,4,3,2,5,25,23.8,+20
Lebron,24,183,3,2005,12,22,20-357,CLE,CHI,W (+8),43:51:00,12,25,0.48,4,6,0.667,9,13,0.692,0,5,5,6,4,0,2,37,29.6,+15
Lebron,25,184,3,2005,12,23,20-358,CLE,IND,W (+5),43:51:00,4,16,0.25,0,1,0,6,11,0.545,1,7,8,9,1,0,3,14,9.1,+1
Lebron,26,185,3,2005,12,26,20-361,CLE,CHI,W (+11),44:58:00,12,25,0.48,0,5,0,8,12,0.667,1,7,8,6,2,2,2,32,26.1,+14
Lebron,27,186,3,2005,12,27,20-362,CLE,NJN,L (-5),40:18:00,12,21,0.571,1,5,0.2,6,9,0.667,1,9,10,8,2,0,4,31,25.7,-2
Lebron,28,187,3,2005,12,31,21-001,CLE,DET,W (+13),44:33:00,11,22,0.5,2,5,0.4,6,7,0.857,1,6,7,7,4,1,5,30,24.9,+5
Lebron,29,188,3,2006,1,4,21-005,CLE,MIL,W (+7),45:42:00,12,29,0.414,2,8,0.25,6,7,0.857,2,9,11,11,5,1,4,32,29.2,+8
Lebron,30,189,3,2006,1,5,21-006,CLE,HOU,L (-9),44:15:00,13,19,0.684,3,7,0.429,3,6,0.5,1,8,9,5,1,0,3,32,25.7,-10
Lebron,31,190,3,2006,1,7,21-008,CLE,MIL,W (+8),45:12:00,14,22,0.636,3,7,0.429,4,9,0.444,2,5,7,6,0,1,0,35,30.6,+4
Lebron,32,191,3,2006,1,10,21-011,CLE,NYK,L (-8),46:00:00,14,31,0.452,0,7,0,8,11,0.727,0,7,7,7,0,1,1,36,25.4,-2
Lebron,33,192,3,2006,1,12,21-013,CLE,LAL,L (-1),40:06:00,11,22,0.5,2,3,0.667,4,9,0.444,0,2,2,9,0,0,5,28,16.1,+5
Lebron,34,193,3,2006,1,14,21-015,CLE,PHO,L (-9),43:45:00,18,28,0.643,5,8,0.625,5,5,1,0,7,7,8,1,0,1,46,40.9,-5
Lebron,35,194,3,2006,1,15,21-016,CLE,POR,L (-2),41:19:00,10,26,0.385,1,5,0.2,8,11,0.727,2,11,13,7,1,3,2,29,23.1,+12
Lebron,36,195,3,2006,1,18,21-019,CLE,DEN,L (-1),41:35:00,7,20,0.35,2,6,0.333,8,15,0.533,2,9,11,9,0,0,2,24,16.4,-3
Lebron,37,196,3,2006,1,20,21-021,CLE,GSW,L (-20),35:12:00,5,22,0.227,0,3,0,4,6,0.667,1,8,9,6,0,0,6,14,-0.1,-9
Lebron,38,197,3,2006,1,21,21-022,CLE,UTA,W (+18),42:47:00,19,35,0.543,4,8,0.5,9,11,0.818,0,5,5,8,2,0,3,51,37.8,+20
Lebron,39,198,3,2006,1,24,21-025,CLE,IND,W (+30),35:22:00,7,21,0.333,2,5,0.4,7,10,0.7,0,7,7,8,2,2,1,23,20,+33
Lebron,40,199,3,2006,1,25,21-026,CLE,ATL,W (+9),45:54:00,11,22,0.5,1,5,0.2,15,20,0.75,1,8,9,6,3,1,5,38,30.2,+10
Lebron,41,200,3,2006,1,27,21-028,CLE,IND,W (+4),45:06:00,12,23,0.522,1,2,0.5,5,8,0.625,1,6,7,9,3,1,6,30,23.6,+4
Lebron,42,201,3,2006,1,29,21-030,CLE,PHO,W (+7),42:45:00,17,33,0.515,3,7,0.429,7,12,0.583,1,10,11,7,1,1,6,44,29.6,+5
Lebron,43,202,3,2006,1,30,21-031,CLE,CHA,W (+12),31:34:00,11,19,0.579,2,6,0.333,6,11,0.545,1,5,6,6,5,1,4,30,26.4,+30
Lebron,44,203,3,2006,2,1,21-033,CLE,NJN,W (+6),44:26:00,8,21,0.381,0,2,0,10,12,0.833,0,11,11,10,1,1,4,26,20.9,+5
Lebron,45,204,3,2006,2,2,21-034,CLE,MIA,L (-28),39:18:00,12,29,0.414,2,5,0.4,3,3,1,1,4,5,7,1,0,1,29,20.3,-15
Lebron,46,205,3,2006,2,4,21-036,CLE,PHI,L (-5),47:11:00,10,17,0.588,2,7,0.286,9,10,0.9,2,2,4,6,2,1,4,31,27.6,-7
Lebron,47,206,3,2006,2,6,21-038,CLE,MIL,W (+3),45:21:00,9,20,0.45,2,7,0.286,2,4,0.5,0,9,9,12,0,2,4,22,17.7,-3
Lebron,48,207,3,2006,2,8,21-040,CLE,MIN,W (+6),45:38:00,11,34,0.324,1,5,0.2,12,17,0.706,1,10,11,8,1,0,0,35,22.7,+10
Lebron,49,208,3,2006,2,10,21-042,CLE,WAS,L (-12),45:23:00,6,23,0.261,0,3,0,6,8,0.75,1,8,9,8,1,0,2,18,10.4,-13
Lebron,50,209,3,2006,2,11,21-043,CLE,GSW,L (-8),43:48:00,10,17,0.588,5,6,0.833,8,8,1,1,4,5,6,1,2,2,33,29.6,-15
Lebron,51,210,3,2006,2,13,21-045,CLE,SAS,W (+14),40:43:00,19,33,0.576,1,3,0.333,5,8,0.625,2,1,3,5,4,0,2,44,34.5,+12
Lebron,52,211,3,2006,2,15,21-047,CLE,BOS,W (+4),53:55:00,16,32,0.5,0,5,0,11,15,0.733,1,11,12,11,2,4,2,43,37.9,+5
Lebron,53,212,3,2006,2,21,21-053,CLE,ORL,W (+13),42:51:00,10,24,0.417,1,5,0.2,5,7,0.714,0,2,2,9,1,2,2,26,19.7,+21
Lebron,54,213,3,2006,2,22,21-054,CLE,PHI,L (-9),43:07:00,13,24,0.542,1,4,0.25,6,10,0.6,3,3,6,5,2,1,6,33,21.8,-7
Lebron,55,214,3,2006,2,24,21-056,CLE,WAS,L (-8),47:46:00,7,21,0.333,3,8,0.375,8,19,0.421,0,7,7,9,1,0,4,25,13.3,-8
Lebron,56,215,3,2006,2,26,21-058,CLE,DET,L (-12),37:46:00,9,20,0.45,2,3,0.667,2,3,0.667,1,8,9,7,0,0,3,22,15,-17
Lebron,57,216,3,2006,2,27,21-059,CLE,DET,L (-12),46:34:00,9,22,0.409,0,3,0,8,10,0.8,1,3,4,6,0,1,5,26,14.9,-10
Lebron,58,217,3,2006,3,1,21-061,CLE,SAC,L (-7),44:40:00,7,21,0.333,1,4,0.25,4,7,0.571,1,6,7,12,1,2,5,19,13.8,-5
Lebron,59,218,3,2006,3,2,21-062,CLE,CHI,W (+1),46:37:00,11,27,0.407,0,3,0,11,13,0.846,2,9,11,8,0,1,5,33,21.5,+4
Lebron,60,219,3,2006,3,5,21-065,CLE,CHI,W (+19),46:27:00,15,28,0.536,1,3,0.333,6,6,1,0,9,9,7,2,0,3,37,28.8,+23
Lebron,61,220,3,2006,3,7,21-067,CLE,TOR,W (+7),43:44:00,5,17,0.294,2,6,0.333,5,6,0.833,1,11,12,8,1,0,2,17,14.5,+14
Lebron,62,221,3,2006,3,8,21-068,CLE,TOR,W (+1),44:17:00,13,24,0.542,1,3,0.333,8,12,0.667,1,5,6,6,1,0,0,35,28.4,-4
Lebron,63,222,3,2006,3,10,21-070,CLE,ORL,L (-29),38:58:00,9,22,0.409,2,6,0.333,5,6,0.833,2,5,7,2,2,1,5,25,14.8,-18
Lebron,64,223,3,2006,3,12,21-072,CLE,MIA,L (-6),45:17:00,11,27,0.407,1,6,0.167,24,28,0.857,2,5,7,4,0,1,5,47,31.5,-7
Lebron,65,224,3,2006,3,14,21-074,CLE,DAL,L (-4),44:58:00,14,27,0.519,0,2,0,8,8,1,1,11,12,5,0,2,4,36,27.2,-8
Lebron,66,225,3,2006,3,17,21-077,CLE,POR,W (+15),44:10:00,9,23,0.391,1,6,0.167,8,10,0.8,2,7,9,5,6,0,1,27,24.9,+14
Lebron,67,226,3,2006,3,19,21-079,CLE,LAL,W (+1),46:52:00,10,24,0.417,3,4,0.75,6,10,0.6,1,7,8,7,1,0,7,29,15.1,0
Lebron,68,227,3,2006,3,22,21-082,CLE,CHA,W (+2),50:11:00,10,21,0.476,1,5,0.2,16,23,0.696,0,11,11,12,0,1,5,37,29.3,+5
Lebron,69,228,3,2006,3,24,21-084,CLE,BOS,W (+12),44:51:00,13,26,0.5,4,8,0.5,6,8,0.75,3,4,7,8,2,3,0,36,34.4,+8
Lebron,70,229,3,2006,3,26,21-086,CLE,HOU,W (+2),48:56:00,14,34,0.412,0,4,0,8,11,0.727,3,3,6,5,2,0,2,36,22.3,+4
Lebron,71,230,3,2006,3,29,21-089,CLE,DAL,W (+13),43:26:00,16,23,0.696,4,7,0.571,10,13,0.769,0,5,5,4,3,0,2,46,39.2,+16
Lebron,72,231,3,2006,4,1,21-092,CLE,MIA,W (+7),45:29:00,16,25,0.64,2,6,0.333,13,14,0.929,4,8,12,9,2,0,4,47,43.8,+13
Lebron,73,232,3,2006,4,2,21-093,CLE,CHA,W (+4),41:17:00,13,24,0.542,2,5,0.4,7,9,0.778,1,11,12,8,1,2,3,35,29.6,+2
Lebron,74,233,3,2006,4,4,21-095,CLE,PHI,W (+33),34:40:00,13,22,0.591,4,10,0.4,7,9,0.778,1,3,4,7,4,0,3,37,31.9,+15
Lebron,75,234,3,2006,4,5,21-096,CLE,NYK,L (-2),44:48:00,12,24,0.5,4,7,0.571,8,14,0.571,0,2,2,7,3,0,5,36,23.9,-2
Lebron,76,235,3,2006,4,8,21-099,CLE,NJN,W (+6),44:09:00,12,26,0.462,0,3,0,13,16,0.813,1,4,5,7,1,0,6,37,22.2,+5
Lebron,77,236,3,2006,4,10,21-101,CLE,NOK,W (+2),42:07:00,12,24,0.5,0,3,0,8,12,0.667,1,3,4,6,0,0,2,32,21.8,+3
Lebron,78,237,3,2006,4,12,21-103,CLE,DET,L (-23),31:21:00,8,18,0.444,0,3,0,6,8,0.75,0,3,3,1,0,0,2,22,11.4,-11
Lebron,79,238,3,2006,4,16,21-107,CLE,WAS,L (-12),29:32:00,8,16,0.5,0,0,,1,2,0.5,0,5,5,4,1,1,3,17,10.8,-17
Lebron,1,239,4,2006,11,1,21-306,CLE,WAS,W (+3),40:38:00,11,24,0.458,2,4,0.5,2,6,0.333,3,7,10,5,0,2,5,26,15.3,+3
Lebron,2,240,4,2006,11,3,21-308,CLE,SAS,W (+7),41:53:00,14,26,0.538,1,2,0.5,6,11,0.545,1,9,10,4,1,1,2,35,25.1,+6
Lebron,3,241,4,2006,11,4,21-309,CLE,CHA,L (-4),38:06:00,3,13,0.231,1,3,0.333,9,10,0.9,4,5,9,7,0,1,2,16,15.6,-3
Lebron,4,242,4,2006,11,7,21-312,CLE,ATL,L (-9),47:17:00,13,26,0.5,3,8,0.375,5,11,0.455,0,7,7,6,2,1,2,34,25.2,-3
Lebron,5,243,4,2006,11,9,21-314,CLE,CHI,W (+19),37:50:00,6,13,0.462,0,1,0,7,8,0.875,0,4,4,12,3,2,3,19,22.9,+26
Lebron,6,244,4,2006,11,11,21-316,CLE,BOS,W (+1),43:32:00,9,17,0.529,1,4,0.25,19,23,0.826,1,7,8,5,3,0,2,38,33.8,+6
Lebron,7,245,4,2006,11,13,21-318,CLE,NYK,W (+6),41:20:00,10,19,0.526,3,4,0.75,6,9,0.667,0,4,4,6,2,1,3,29,22.8,+10
Lebron,8,246,4,2006,11,15,21-320,CLE,POR,W (+13),38:54:00,10,15,0.667,3,6,0.5,9,11,0.818,0,7,7,7,2,1,4,32,29.6,+16
Lebron,9,247,4,2006,11,17,21-322,CLE,MIN,W (+16),40:30:00,12,24,0.5,2,5,0.4,11,14,0.786,2,7,9,6,1,2,4,37,29.5,+12
Lebron,10,248,4,2006,11,18,21-323,CLE,WAS,L (-12),33:20:00,8,20,0.4,0,1,0,4,5,0.8,2,3,5,4,2,0,3,20,12.1,-22
Lebron,11,249,4,2006,11,21,21-326,CLE,MEM,W (+3),41:59:00,7,21,0.333,1,5,0.2,0,1,0,0,1,1,9,3,1,3,15,9.6,+3
Lebron,12,250,4,2006,11,22,21-327,CLE,TOR,L (-8),39:55:00,11,24,0.458,2,7,0.286,6,9,0.667,0,10,10,8,4,0,2,30,26.6,-7
Lebron,13,251,4,2006,11,24,21-329,CLE,IND,L (-10),42:26:00,6,14,0.429,2,2,1,16,20,0.8,1,6,7,5,1,0,3,30,22.6,+1
Lebron,14,252,4,2006,11,25,21-330,CLE,PHI,W (+13),40:50:00,10,20,0.5,1,4,0.25,4,7,0.571,0,4,4,11,0,1,7,25,14.8,+2
Lebron,15,253,4,2006,11,29,21-334,CLE,NYK,L (-3),41:11:00,10,22,0.455,0,5,0,7,11,0.636,1,6,7,6,0,1,5,27,16,-4
Lebron,16,254,4,2006,12,1,21-336,CLE,ATL,W (+11),42:55:00,12,23,0.522,1,3,0.333,6,10,0.6,2,5,7,8,3,2,4,31,25.4,+8
Lebron,17,255,4,2006,12,2,21-337,CLE,HOU,L (-18),35:44:00,7,22,0.318,2,6,0.333,5,7,0.714,1,4,5,4,0,0,3,21,8.5,-13
Lebron,18,256,4,2006,12,6,21-341,CLE,TOR,W (+4),40:30:00,11,18,0.611,1,2,0.5,3,5,0.6,1,5,6,10,1,0,4,26,22.8,+2
Lebron,19,257,4,2006,12,9,21-344,CLE,IND,W (+32),31:52:00,11,16,0.688,1,3,0.333,4,6,0.667,0,7,7,6,1,1,3,27,24.4,+28
Lebron,20,258,4,2006,12,11,21-346,CLE,NOK,L (-6),41:36:00,7,18,0.389,0,3,0,1,1,1,3,4,7,6,4,0,3,15,13.3,-4
Lebron,21,259,4,2006,12,13,21-348,CLE,CHA,W (+3),41:37:00,6,17,0.353,0,2,0,10,11,0.909,1,7,8,7,1,1,6,22,15.1,+3
Lebron,22,260,4,2006,12,15,21-350,CLE,SEA,W (+22),33:37:00,9,14,0.643,2,3,0.667,2,3,0.667,0,9,9,7,1,0,4,22,18.8,+22
Lebron,23,261,4,2006,12,16,21-351,CLE,ORL,L (-7),41:03:00,10,19,0.526,2,5,0.4,7,9,0.778,1,4,5,5,0,1,4,29,19.4,-7
Lebron,24,262,4,2006,12,20,21-355,CLE,NJN,L (-2),40:11:00,10,22,0.455,1,3,0.333,16,21,0.762,0,1,1,8,2,1,3,37,27.6,+8
Lebron,25,263,4,2006,12,21,21-356,CLE,DET,L (-16),43:00:00,9,20,0.45,0,1,0,8,8,1,2,8,10,5,2,0,1,26,23.5,-20
Lebron,26,264,4,2006,12,23,21-358,CLE,ORL,W (+3),42:54:00,13,21,0.619,2,3,0.667,4,10,0.4,0,7,7,1,0,0,7,32,15.5,+3
Lebron,27,265,4,2006,12,27,21-362,CLE,ATL,W (+13),39:31:00,10,25,0.4,1,2,0.5,6,8,0.75,1,8,9,3,1,2,1,27,18.9,+23
Lebron,28,266,4,2006,12,29,21-364,CLE,MIL,W (+10),44:01:00,11,21,0.524,2,6,0.333,8,13,0.615,1,3,4,5,1,1,3,32,21.5,+11
Lebron,29,267,4,2006,12,30,22-000,CLE,CHI,L (-7),40:19:00,15,26,0.577,3,4,0.75,0,3,0,2,7,9,3,1,0,5,33,19.6,+6
Lebron,30,268,4,2007,1,2,22-003,CLE,SAS,W (+4),40:14:00,7,17,0.412,0,1,0,5,11,0.455,0,5,5,5,2,0,3,19,11.1,+6
Lebron,31,269,4,2007,1,3,22-004,CLE,BOS,W (+3),44:47:00,11,20,0.55,2,3,0.667,8,10,0.8,1,5,6,4,3,1,3,32,27.3,+3
Lebron,32,270,4,2007,1,5,22-006,CLE,MIL,W (+9),42:50:00,3,13,0.231,0,4,0,2,2,1,0,5,5,9,1,0,2,8,6.5,+9
Lebron,33,271,4,2007,1,6,22-007,CLE,NJN,W (+5),44:00:00,9,21,0.429,1,3,0.333,0,0,,0,13,13,4,3,3,5,19,13.1,+4
Lebron,34,272,4,2007,1,9,22-010,CLE,SAC,W (+10),43:25:00,14,26,0.538,3,7,0.429,3,3,1,1,3,4,7,2,1,3,34,26.4,+13
Lebron,35,273,4,2007,1,11,22-012,CLE,PHO,L (-19),38:49:00,15,28,0.536,3,9,0.333,1,2,0.5,2,4,6,6,1,0,5,34,22,-20
Lebron,36,274,4,2007,1,13,22-014,CLE,LAC,W (+12),42:02:00,10,23,0.435,0,1,0,8,8,1,1,5,6,6,1,0,2,28,19.7,+14
Lebron,37,275,4,2007,1,16,22-017,CLE,SEA,L (-5),43:34:00,8,21,0.381,1,7,0.143,13,15,0.867,1,6,7,8,2,1,4,30,24.5,-7
Lebron,38,276,4,2007,1,17,22-018,CLE,POR,L (-18),35:07:00,8,21,0.381,1,4,0.25,6,13,0.462,3,3,6,2,1,0,4,23,10.1,-24
Lebron,39,277,4,2007,1,19,22-020,CLE,DEN,L (-11),43:52:00,9,23,0.391,0,1,0,12,14,0.857,2,8,10,10,2,0,3,30,25.7,-3
Lebron,40,278,4,2007,1,20,22-021,CLE,GSW,W (+2),45:52:00,14,22,0.636,2,7,0.286,2,5,0.4,0,7,7,5,4,0,9,32,20.8,+5
Lebron,41,279,4,2007,1,22,22-023,CLE,ORL,L (-11),43:23:00,6,15,0.4,0,3,0,6,13,0.462,0,4,4,5,3,0,2,18,12,-2
Lebron,42,280,4,2007,1,24,22-025,CLE,PHI,L (-3),53:10:00,14,26,0.538,3,8,0.375,8,13,0.615,2,8,10,5,1,0,4,39,27.9,-8
Lebron,43,281,4,2007,1,28,22-029,CLE,PHO,L (-15),42:04:00,12,22,0.545,3,6,0.5,3,6,0.5,2,7,9,5,2,0,3,30,23.4,-8
Lebron,44,282,4,2007,2,1,22-033,CLE,MIA,L (-3),35:35:00,6,18,0.333,2,7,0.286,3,8,0.375,1,5,6,9,1,0,2,17,10.7,-12
Lebron,45,283,4,2007,2,2,22-034,CLE,CHA,W (+20),35:39:00,7,13,0.538,0,1,0,4,8,0.5,1,9,10,3,2,0,1,18,16.2,+17
Lebron,46,284,4,2007,2,4,22-036,CLE,DET,L (-12),43:17:00,9,22,0.409,1,4,0.25,2,3,0.667,0,5,5,6,2,0,3,21,12.7,-12
Lebron,47,285,4,2007,2,7,22-039,CLE,LAC,W (+17),36:19:00,4,13,0.308,1,2,0.5,2,2,1,0,7,7,3,1,1,2,11,7,+15
Lebron,48,286,4,2007,2,9,22-041,CLE,MIA,W (+24),41:08:00,12,22,0.545,1,4,0.25,4,8,0.5,1,6,7,6,0,0,2,29,21.1,+22
Lebron,49,287,4,2007,2,11,22-043,CLE,LAL,W (+9),38:21:00,5,16,0.313,0,2,0,8,12,0.667,1,7,8,5,1,1,1,18,13,+3
Lebron,50,288,4,2007,2,14,22-046,CLE,UTA,L (-1),42:39:00,9,25,0.36,0,3,0,5,9,0.556,3,7,10,4,1,3,0,23,16.8,+10
Lebron,51,289,4,2007,2,15,22-047,CLE,LAL,W (+6),39:48:00,10,16,0.625,0,1,0,18,22,0.818,0,4,4,3,3,0,3,38,30.9,+4
Lebron,52,290,4,2007,2,21,22-053,CLE,TOR,W (+1),36:49:00,12,25,0.48,0,1,0,5,5,1,0,4,4,2,1,1,3,29,16.4,+5
Lebron,53,291,4,2007,2,22,22-054,CLE,CHI,L (-6),42:58:00,13,28,0.464,1,4,0.25,2,8,0.25,3,4,7,2,3,0,3,29,16.5,+3
Lebron,54,292,4,2007,2,25,22-057,CLE,MIA,L (-5),41:30:00,10,22,0.455,2,5,0.4,7,12,0.583,0,3,3,7,0,1,2,29,19.3,+6
Lebron,55,293,4,2007,2,27,22-059,CLE,NOK,W (+8),42:50:00,14,22,0.636,3,4,0.75,4,7,0.571,1,4,5,8,2,1,4,35,29.8,+16
Lebron,56,294,4,2007,3,1,22-061,CLE,DAL,L (-3),39:58:00,17,27,0.63,1,4,0.25,4,8,0.5,0,3,3,5,0,0,2,39,26.9,-2
Lebron,57,295,4,2007,3,3,22-063,CLE,TOR,W (+23),37:22:00,10,20,0.5,1,3,0.333,15,17,0.882,2,3,5,6,0,3,2,36,31.4,+23
Lebron,58,296,4,2007,3,5,22-065,CLE,HOU,W (+6),41:38:00,12,24,0.5,3,6,0.5,5,9,0.556,1,11,12,8,0,0,3,32,24.2,-1
Lebron,59,297,4,2007,3,7,22-067,CLE,DET,W (+4),50:40:00,17,31,0.548,1,3,0.333,6,8,0.75,2,5,7,8,3,1,4,41,31.9,+8
Lebron,60,298,4,2007,3,10,22-070,CLE,MIL,W (+2),36:30:00,12,22,0.545,4,6,0.667,4,4,1,0,8,8,9,3,1,6,32,25.8,+15
Lebron,61,299,4,2007,3,11,22-071,CLE,IND,W (+11),38:42:00,10,22,0.455,2,6,0.333,4,5,0.8,3,4,7,6,3,1,2,26,22.6,+23
Lebron,62,300,4,2007,3,14,22-074,CLE,MEM,W (+22),29:35:00,11,17,0.647,4,7,0.571,3,6,0.5,1,5,6,4,3,0,2,29,26.3,+35
Lebron,63,301,4,2007,3,17,22-077,CLE,UTA,W (+9),43:40:00,8,21,0.381,0,6,0,8,13,0.615,2,15,17,9,2,2,4,24,20.9,+7
Lebron,64,302,4,2007,3,20,22-080,CLE,CHA,L (-8),46:33:00,12,31,0.387,2,9,0.222,11,12,0.917,2,4,6,6,1,3,3,37,25,-5
Lebron,65,303,4,2007,3,21,22-081,CLE,DAL,L (-8),45:27:00,12,28,0.429,1,6,0.167,6,7,0.857,0,6,6,4,2,3,6,31,17.3,-6
Lebron,66,304,4,2007,3,23,22-083,CLE,NYK,W (+22),38:16:00,8,16,0.5,0,1,0,5,6,0.833,1,2,3,10,2,0,1,21,21.5,+19
Lebron,67,305,4,2007,3,25,22-085,CLE,DEN,L (-12),40:49:00,8,19,0.421,1,6,0.167,1,1,1,0,3,3,8,1,0,5,18,8.8,-13
Lebron,68,306,4,2007,3,27,22-087,CLE,IND,W (+11),40:08:00,8,18,0.444,0,3,0,10,14,0.714,1,6,7,6,2,0,3,26,19.1,+11
Lebron,69,307,4,2007,3,28,22-088,CLE,NYK,L (-4),43:55:00,6,20,0.3,2,5,0.4,10,14,0.714,1,5,6,7,2,0,3,24,15.7,+3
Lebron,70,308,4,2007,3,31,22-091,CLE,CHI,W (+4),47:24:00,14,25,0.56,0,3,0,11,13,0.846,1,4,5,9,3,0,7,39,28.9,+4
Lebron,71,309,4,2007,4,3,22-094,CLE,MIN,W (+13),41:49:00,13,24,0.542,0,2,0,5,5,1,2,10,12,6,4,1,2,31,30.3,+21
Lebron,72,310,4,2007,4,5,22-096,CLE,MIA,L (-4),48:36:00,11,21,0.524,2,5,0.4,11,13,0.846,2,7,9,5,0,0,4,35,25.3,+3
Lebron,73,311,4,2007,4,6,22-097,CLE,WAS,W (+5),44:25:00,7,23,0.304,0,3,0,11,14,0.786,0,6,6,5,1,1,2,25,14.3,+5
Lebron,74,312,4,2007,4,8,22-099,CLE,DET,L (-5),43:06:00,5,16,0.313,1,4,0.25,9,11,0.818,1,4,5,6,1,0,5,20,11.3,-11
Lebron,75,313,4,2007,4,12,22-103,CLE,NJN,W (+18),35:15:00,15,27,0.556,0,1,0,5,9,0.556,3,5,8,4,2,1,2,35,27.2,+21
Lebron,76,314,4,2007,4,14,22-105,CLE,ATL,W (+34),31:57:00,8,16,0.5,3,6,0.5,4,5,0.8,1,4,5,6,1,1,0,23,22,+25
Lebron,77,315,4,2007,4,17,22-108,CLE,PHI,W (+6),36:03:00,7,15,0.467,0,2,0,4,7,0.571,1,4,5,6,0,0,1,18,13,-4
Lebron,78,316,4,2007,4,18,22-109,CLE,MIL,W (+13),39:58:00,9,18,0.5,1,4,0.25,5,10,0.5,0,5,5,9,2,0,2,24,20,+22
Lebron,1,317,5,2007,10,31,22-305,CLE,DAL,L (-18),36:09:00,2,11,0.182,0,2,0,6,10,0.6,1,4,5,4,1,0,5,10,0.6,-12
Lebron,2,318,5,2007,11,2,22-307,CLE,NYK,W (+4),44:25:00,13,28,0.464,3,5,0.6,16,22,0.727,3,4,7,7,3,1,3,45,36.7,+4
Lebron,3,319,5,2007,11,4,22-309,CLE,PHO,L (-11),43:13:00,11,26,0.423,3,5,0.6,2,2,1,1,4,5,8,2,4,3,27,22.5,-18
Lebron,4,320,5,2007,11,6,22-311,CLE,GSW,W (+4),41:51:00,9,16,0.563,1,2,0.5,5,7,0.714,1,12,13,9,0,3,2,24,25.9,+4
